video_id,match_id,set_num,rally,ball_round,shot_type,original_type,player,player_x,player_y,frame_num,clip_path,pose_path
19_set3_rally11_ball22_Clear,19,3,11,22,Clear,Clear,A,508.0,321.0,77173,data/clips/Clear/19_set3_rally11_ball22_Clear.mp4,data/poses/19_set3_rally11_ball22_Clear.pkl
19_set3_rally11_ball23_Clear,19,3,11,23,Clear,Clear,B,459.0,627.0,77210,data/clips/Clear/19_set3_rally11_ball23_Clear.mp4,data/poses/19_set3_rally11_ball23_Clear.pkl
19_set3_rally12_ball02_Drop,19,3,12,2,Drop,Drop,A,602.0,403.0,78475,data/clips/Drop/19_set3_rally12_ball02_Drop.mp4,data/poses/19_set3_rally12_ball02_Drop.pkl
19_set3_rally12_ball03_Lift,19,3,12,3,Lift,Lift,B,519.0,494.0,78496,data/clips/Lift/19_set3_rally12_ball03_Lift.mp4,data/poses/19_set3_rally12_ball03_Lift.pkl
19_set3_rally12_ball04_Smash,19,3,12,4,Smash,Smash,A,726.0,339.0,78530,data/clips/Smash/19_set3_rally12_ball04_Smash.mp4,data/poses/19_set3_rally12_ball04_Smash.pkl
19_set3_rally12_ball06_Lift,19,3,12,6,Lift,Lift,A,513.0,384.0,78569,data/clips/Lift/19_set3_rally12_ball06_Lift.mp4,data/poses/19_set3_rally12_ball06_Lift.pkl
19_set3_rally12_ball07_Smash,19,3,12,7,Smash,Smash,B,486.0,669.0,78605,data/clips/Smash/19_set3_rally12_ball07_Smash.mp4,data/poses/19_set3_rally12_ball07_Smash.pkl
19_set3_rally13_ball02_Lift,19,3,13,2,Lift,Lift,A,741.0,410.0,79975,data/clips/Lift/19_set3_rally13_ball02_Lift.mp4,data/poses/19_set3_rally13_ball02_Lift.pkl
19_set3_rally13_ball05_Drop,19,3,13,5,Drop,Drop,B,539.0,520.0,80043,data/clips/Drop/19_set3_rally13_ball05_Drop.mp4,data/poses/19_set3_rally13_ball05_Drop.pkl
19_set3_rally13_ball06_Lift,19,3,13,6,Lift,Lift,A,573.0,388.0,80063,data/clips/Lift/19_set3_rally13_ball06_Lift.mp4,data/poses/19_set3_rally13_ball06_Lift.pkl
19_set3_rally13_ball08_Drop,19,3,13,8,Drop,Drop,A,616.0,379.0,80109,data/clips/Drop/19_set3_rally13_ball08_Drop.mp4,data/poses/19_set3_rally13_ball08_Drop.pkl
19_set3_rally13_ball09_Lift,19,3,13,9,Lift,Lift,B,780.0,530.0,80128,data/clips/Lift/19_set3_rally13_ball09_Lift.mp4,data/poses/19_set3_rally13_ball09_Lift.pkl
19_set3_rally13_ball10_Clear,19,3,13,10,Clear,Clear,A,560.0,335.0,80161,data/clips/Clear/19_set3_rally13_ball10_Clear.mp4,data/poses/19_set3_rally13_ball10_Clear.pkl
19_set3_rally14_ball02_Lift,19,3,14,2,Lift,Lift,B,644.0,503.0,80685,data/clips/Lift/19_set3_rally14_ball02_Lift.mp4,data/poses/19_set3_rally14_ball02_Lift.pkl
19_set3_rally14_ball03_Smash,19,3,14,3,Smash,Smash,A,553.0,327.0,80716,data/clips/Smash/19_set3_rally14_ball03_Smash.mp4,data/poses/19_set3_rally14_ball03_Smash.pkl
19_set3_rally14_ball06_Drive,19,3,14,6,Drive,Drive,B,683.0,576.0,80755,data/clips/Drive/19_set3_rally14_ball06_Drive.mp4,data/poses/19_set3_rally14_ball06_Drive.pkl
19_set3_rally14_ball08_Drop,19,3,14,8,Drop,Drop,B,756.0,535.0,80786,data/clips/Drop/19_set3_rally14_ball08_Drop.mp4,data/poses/19_set3_rally14_ball08_Drop.pkl
19_set3_rally14_ball09_Lift,19,3,14,9,Lift,Lift,A,654.0,412.0,80809,data/clips/Lift/19_set3_rally14_ball09_Lift.mp4,data/poses/19_set3_rally14_ball09_Lift.pkl
19_set3_rally14_ball10_Smash,19,3,14,10,Smash,Smash,B,464.0,624.0,80847,data/clips/Smash/19_set3_rally14_ball10_Smash.mp4,data/poses/19_set3_rally14_ball10_Smash.pkl
19_set3_rally14_ball12_Drop,19,3,14,12,Drop,Drop,B,812.0,504.0,80888,data/clips/Drop/19_set3_rally14_ball12_Drop.mp4,data/poses/19_set3_rally14_ball12_Drop.pkl
19_set3_rally14_ball13_Drop,19,3,14,13,Drop,Drop,A,801.0,437.0,80911,data/clips/Drop/19_set3_rally14_ball13_Drop.mp4,data/poses/19_set3_rally14_ball13_Drop.pkl
19_set3_rally15_ball04_Drop,19,3,15,4,Drop,Drop,A,742.0,385.0,81973,data/clips/Drop/19_set3_rally15_ball04_Drop.mp4,data/poses/19_set3_rally15_ball04_Drop.pkl
19_set3_rally15_ball05_Lift,19,3,15,5,Lift,Lift,B,775.0,505.0,81996,data/clips/Lift/19_set3_rally15_ball05_Lift.mp4,data/poses/19_set3_rally15_ball05_Lift.pkl
19_set3_rally15_ball06_Smash,19,3,15,6,Smash,Smash,A,613.0,333.0,82025,data/clips/Smash/19_set3_rally15_ball06_Smash.mp4,data/poses/19_set3_rally15_ball06_Smash.pkl
19_set3_rally15_ball08_Lift,19,3,15,8,Lift,Lift,A,551.0,381.0,82059,data/clips/Lift/19_set3_rally15_ball08_Lift.mp4,data/poses/19_set3_rally15_ball08_Lift.pkl
19_set3_rally16_ball02_Drop,19,3,16,2,Drop,Drop,B,545.0,500.0,82630,data/clips/Drop/19_set3_rally16_ball02_Drop.mp4,data/poses/19_set3_rally16_ball02_Drop.pkl
19_set3_rally16_ball03_Lift,19,3,16,3,Lift,Lift,A,523.0,425.0,82651,data/clips/Lift/19_set3_rally16_ball03_Lift.mp4,data/poses/19_set3_rally16_ball03_Lift.pkl
19_set3_rally16_ball04_Smash,19,3,16,4,Smash,Smash,B,589.0,613.0,82684,data/clips/Smash/19_set3_rally16_ball04_Smash.mp4,data/poses/19_set3_rally16_ball04_Smash.pkl
19_set3_rally16_ball06_Drop,19,3,16,6,Drop,Drop,B,533.0,532.0,82718,data/clips/Drop/19_set3_rally16_ball06_Drop.mp4,data/poses/19_set3_rally16_ball06_Drop.pkl
19_set3_rally16_ball07_Lift,19,3,16,7,Lift,Lift,A,483.0,407.0,82742,data/clips/Lift/19_set3_rally16_ball07_Lift.mp4,data/poses/19_set3_rally16_ball07_Lift.pkl
19_set3_rally16_ball10_Drop,19,3,16,10,Drop,Drop,B,719.0,504.0,82825,data/clips/Drop/19_set3_rally16_ball10_Drop.mp4,data/poses/19_set3_rally16_ball10_Drop.pkl
19_set3_rally16_ball11_Lift,19,3,16,11,Lift,Lift,A,677.0,416.0,82848,data/clips/Lift/19_set3_rally16_ball11_Lift.mp4,data/poses/19_set3_rally16_ball11_Lift.pkl
19_set3_rally16_ball12_Smash,19,3,16,12,Smash,Smash,B,755.0,664.0,82902,data/clips/Smash/19_set3_rally16_ball12_Smash.mp4,data/poses/19_set3_rally16_ball12_Smash.pkl
19_set3_rally16_ball13_Lift,19,3,16,13,Lift,Defensive_Lift,A,608.0,359.0,82914,data/clips/Lift/19_set3_rally16_ball13_Lift.mp4,data/poses/19_set3_rally16_ball13_Lift.pkl
19_set3_rally17_ball02_Lift,19,3,17,2,Lift,Lift,A,735.0,409.0,83729,data/clips/Lift/19_set3_rally17_ball02_Lift.mp4,data/poses/19_set3_rally17_ball02_Lift.pkl
19_set3_rally17_ball03_Smash,19,3,17,3,Smash,Smash,B,564.0,643.0,83759,data/clips/Smash/19_set3_rally17_ball03_Smash.mp4,data/poses/19_set3_rally17_ball03_Smash.pkl
19_set3_rally17_ball05_Drive,19,3,17,5,Drive,Drive,B,808.0,544.0,83795,data/clips/Drive/19_set3_rally17_ball05_Drive.mp4,data/poses/19_set3_rally17_ball05_Drive.pkl
19_set3_rally17_ball06_Drive,19,3,17,6,Drive,Drive,A,634.0,368.0,83807,data/clips/Drive/19_set3_rally17_ball06_Drive.mp4,data/poses/19_set3_rally17_ball06_Drive.pkl
19_set3_rally17_ball07_Drive,19,3,17,7,Drive,Drive,B,809.0,564.0,83816,data/clips/Drive/19_set3_rally17_ball07_Drive.mp4,data/poses/19_set3_rally17_ball07_Drive.pkl
19_set3_rally17_ball09_Drop,19,3,17,9,Drop,Drop,B,474.0,522.0,83846,data/clips/Drop/19_set3_rally17_ball09_Drop.mp4,data/poses/19_set3_rally17_ball09_Drop.pkl
19_set3_rally17_ball10_Lift,19,3,17,10,Lift,Lift,A,501.0,408.0,83868,data/clips/Lift/19_set3_rally17_ball10_Lift.mp4,data/poses/19_set3_rally17_ball10_Lift.pkl
19_set3_rally17_ball12_Lift,19,3,17,12,Lift,Lift,A,522.0,403.0,83919,data/clips/Lift/19_set3_rally17_ball12_Lift.mp4,data/poses/19_set3_rally17_ball12_Lift.pkl
19_set3_rally17_ball13_Clear,19,3,17,13,Clear,Clear,B,389.0,620.0,83946,data/clips/Clear/19_set3_rally17_ball13_Clear.mp4,data/poses/19_set3_rally17_ball13_Clear.pkl
19_set3_rally17_ball14_Smash,19,3,17,14,Smash,Smash,A,727.0,344.0,83976,data/clips/Smash/19_set3_rally17_ball14_Smash.mp4,data/poses/19_set3_rally17_ball14_Smash.pkl
19_set3_rally17_ball17_Lift,19,3,17,17,Lift,Lift,B,517.0,494.0,84033,data/clips/Lift/19_set3_rally17_ball17_Lift.mp4,data/poses/19_set3_rally17_ball17_Lift.pkl
19_set3_rally17_ball18_Smash,19,3,17,18,Smash,Smash,A,691.0,341.0,84063,data/clips/Smash/19_set3_rally17_ball18_Smash.mp4,data/poses/19_set3_rally17_ball18_Smash.pkl
19_set3_rally19_ball02_Drop,19,3,19,2,Drop,Drop,B,658.0,511.0,86154,data/clips/Drop/19_set3_rally19_ball02_Drop.mp4,data/poses/19_set3_rally19_ball02_Drop.pkl
19_set3_rally19_ball03_Drop,19,3,19,3,Drop,Drop,A,586.0,411.0,86172,data/clips/Drop/19_set3_rally19_ball03_Drop.mp4,data/poses/19_set3_rally19_ball03_Drop.pkl
19_set3_rally19_ball04_Drop,19,3,19,4,Drop,Drop,B,629.0,482.0,86192,data/clips/Drop/19_set3_rally19_ball04_Drop.mp4,data/poses/19_set3_rally19_ball04_Drop.pkl
19_set3_rally20_ball02_Drop,19,3,20,2,Drop,Drop,B,641.0,523.0,86548,data/clips/Drop/19_set3_rally20_ball02_Drop.mp4,data/poses/19_set3_rally20_ball02_Drop.pkl
19_set3_rally20_ball03_Lift,19,3,20,3,Lift,Lift,A,714.0,395.0,86566,data/clips/Lift/19_set3_rally20_ball03_Lift.mp4,data/poses/19_set3_rally20_ball03_Lift.pkl
19_set3_rally20_ball08_Drop,19,3,20,8,Drop,Drop,B,478.0,506.0,86684,data/clips/Drop/19_set3_rally20_ball08_Drop.mp4,data/poses/19_set3_rally20_ball08_Drop.pkl
19_set3_rally20_ball09_Lift,19,3,20,9,Lift,Lift,A,470.0,413.0,86707,data/clips/Lift/19_set3_rally20_ball09_Lift.mp4,data/poses/19_set3_rally20_ball09_Lift.pkl
19_set3_rally20_ball11_Drop,19,3,20,11,Drop,Drop,A,478.0,390.0,86767,data/clips/Drop/19_set3_rally20_ball11_Drop.mp4,data/poses/19_set3_rally20_ball11_Drop.pkl
19_set3_rally20_ball12_Lift,19,3,20,12,Lift,Lift,B,459.0,504.0,86790,data/clips/Lift/19_set3_rally20_ball12_Lift.mp4,data/poses/19_set3_rally20_ball12_Lift.pkl
19_set3_rally20_ball13_Smash,19,3,20,13,Smash,Smash,A,733.0,352.0,86823,data/clips/Smash/19_set3_rally20_ball13_Smash.mp4,data/poses/19_set3_rally20_ball13_Smash.pkl
19_set3_rally21_ball02_Lift,19,3,21,2,Lift,Lift,B,676.0,517.0,87490,data/clips/Lift/19_set3_rally21_ball02_Lift.mp4,data/poses/19_set3_rally21_ball02_Lift.pkl
19_set3_rally21_ball04_Drop,19,3,21,4,Drop,Drop,B,471.0,539.0,87542,data/clips/Drop/19_set3_rally21_ball04_Drop.mp4,data/poses/19_set3_rally21_ball04_Drop.pkl
19_set3_rally21_ball05_Lift,19,3,21,5,Lift,Lift,A,486.0,409.0,87566,data/clips/Lift/19_set3_rally21_ball05_Lift.mp4,data/poses/19_set3_rally21_ball05_Lift.pkl
19_set3_rally21_ball07_Drop,19,3,21,7,Drop,Drop,A,723.0,387.0,87630,data/clips/Drop/19_set3_rally21_ball07_Drop.mp4,data/poses/19_set3_rally21_ball07_Drop.pkl
19_set3_rally21_ball08_Drop,19,3,21,8,Drop,Drop,B,810.0,536.0,87650,data/clips/Drop/19_set3_rally21_ball08_Drop.mp4,data/poses/19_set3_rally21_ball08_Drop.pkl
19_set3_rally21_ball09_Lift,19,3,21,9,Lift,Lift,A,799.0,408.0,87672,data/clips/Lift/19_set3_rally21_ball09_Lift.mp4,data/poses/19_set3_rally21_ball09_Lift.pkl
19_set3_rally21_ball10_Smash,19,3,21,10,Smash,Smash,B,483.0,650.0,87710,data/clips/Smash/19_set3_rally21_ball10_Smash.mp4,data/poses/19_set3_rally21_ball10_Smash.pkl
19_set3_rally22_ball03_Drive,19,3,22,3,Drive,Drive,B,553.0,376.0,90124,data/clips/Drive/19_set3_rally22_ball03_Drive.mp4,data/poses/19_set3_rally22_ball03_Drive.pkl
19_set3_rally22_ball04_Drive,19,3,22,4,Drive,Drive,A,579.0,529.0,90134,data/clips/Drive/19_set3_rally22_ball04_Drive.mp4,data/poses/19_set3_rally22_ball04_Drive.pkl
19_set3_rally22_ball05_Drive,19,3,22,5,Drive,Drive,B,559.0,367.0,90145,data/clips/Drive/19_set3_rally22_ball05_Drive.mp4,data/poses/19_set3_rally22_ball05_Drive.pkl
19_set3_rally22_ball06_Lift,19,3,22,6,Lift,Defensive_Lift,A,681.0,578.0,90154,data/clips/Lift/19_set3_rally22_ball06_Lift.mp4,data/poses/19_set3_rally22_ball06_Lift.pkl
19_set3_rally22_ball07_Smash,19,3,22,7,Smash,Smash,B,689.0,346.0,90185,data/clips/Smash/19_set3_rally22_ball07_Smash.mp4,data/poses/19_set3_rally22_ball07_Smash.pkl
19_set3_rally22_ball10_Smash,19,3,22,10,Smash,Smash,A,533.0,614.0,90248,data/clips/Smash/19_set3_rally22_ball10_Smash.mp4,data/poses/19_set3_rally22_ball10_Smash.pkl
19_set3_rally22_ball12_Lift,19,3,22,12,Lift,Lift,A,789.0,536.0,90284,data/clips/Lift/19_set3_rally22_ball12_Lift.mp4,data/poses/19_set3_rally22_ball12_Lift.pkl
19_set3_rally22_ball13_Smash,19,3,22,13,Smash,Smash,B,754.0,338.0,90318,data/clips/Smash/19_set3_rally22_ball13_Smash.mp4,data/poses/19_set3_rally22_ball13_Smash.pkl
19_set3_rally22_ball15_Lift,19,3,22,15,Lift,Lift,B,537.0,398.0,90355,data/clips/Lift/19_set3_rally22_ball15_Lift.mp4,data/poses/19_set3_rally22_ball15_Lift.pkl
19_set3_rally22_ball16_Smash,19,3,22,16,Smash,Smash,A,637.0,609.0,90375,data/clips/Smash/19_set3_rally22_ball16_Smash.mp4,data/poses/19_set3_rally22_ball16_Smash.pkl
19_set3_rally22_ball18_Lift,19,3,22,18,Lift,Lift,A,770.0,502.0,90404,data/clips/Lift/19_set3_rally22_ball18_Lift.mp4,data/poses/19_set3_rally22_ball18_Lift.pkl
19_set3_rally22_ball19_Smash,19,3,22,19,Smash,Smash,B,685.0,342.0,90428,data/clips/Smash/19_set3_rally22_ball19_Smash.mp4,data/poses/19_set3_rally22_ball19_Smash.pkl
19_set3_rally22_ball21_Drop,19,3,22,21,Drop,Drop,B,574.0,385.0,90464,data/clips/Drop/19_set3_rally22_ball21_Drop.mp4,data/poses/19_set3_rally22_ball21_Drop.pkl
19_set3_rally22_ball22_Drop,19,3,22,22,Drop,Drop,A,465.0,497.0,90485,data/clips/Drop/19_set3_rally22_ball22_Drop.mp4,data/poses/19_set3_rally22_ball22_Drop.pkl
19_set3_rally23_ball02_Drop,19,3,23,2,Drop,Drop,A,686.0,512.0,91352,data/clips/Drop/19_set3_rally23_ball02_Drop.mp4,data/poses/19_set3_rally23_ball02_Drop.pkl
19_set3_rally23_ball03_Lift,19,3,23,3,Lift,Lift,B,545.0,401.0,91373,data/clips/Lift/19_set3_rally23_ball03_Lift.mp4,data/poses/19_set3_rally23_ball03_Lift.pkl
19_set3_rally23_ball05_Drop,19,3,23,5,Drop,Drop,B,725.0,371.0,91424,data/clips/Drop/19_set3_rally23_ball05_Drop.mp4,data/poses/19_set3_rally23_ball05_Drop.pkl
19_set3_rally23_ball06_Drop,19,3,23,6,Drop,Drop,A,593.0,509.0,91448,data/clips/Drop/19_set3_rally23_ball06_Drop.mp4,data/poses/19_set3_rally23_ball06_Drop.pkl
19_set3_rally23_ball07_Lift,19,3,23,7,Lift,Lift,B,597.0,401.0,91464,data/clips/Lift/19_set3_rally23_ball07_Lift.mp4,data/poses/19_set3_rally23_ball07_Lift.pkl
19_set3_rally23_ball09_Drop,19,3,23,9,Drop,Drop,B,560.0,372.0,91527,data/clips/Drop/19_set3_rally23_ball09_Drop.mp4,data/poses/19_set3_rally23_ball09_Drop.pkl
19_set3_rally23_ball10_Lift,19,3,23,10,Lift,Lift,A,661.0,541.0,91550,data/clips/Lift/19_set3_rally23_ball10_Lift.mp4,data/poses/19_set3_rally23_ball10_Lift.pkl
19_set3_rally23_ball11_Smash,19,3,23,11,Smash,Smash,B,699.0,336.0,91578,data/clips/Smash/19_set3_rally23_ball11_Smash.mp4,data/poses/19_set3_rally23_ball11_Smash.pkl
19_set3_rally23_ball12_Smash,19,3,23,12,Smash,Steep_Smash,A,759.0,587.0,91589,data/clips/Smash/19_set3_rally23_ball12_Smash.mp4,data/poses/19_set3_rally23_ball12_Smash.pkl
19_set3_rally23_ball13_Drop,19,3,23,13,Drop,Drop,B,740.0,383.0,91608,data/clips/Drop/19_set3_rally23_ball13_Drop.mp4,data/poses/19_set3_rally23_ball13_Drop.pkl
19_set3_rally23_ball14_Drop,19,3,23,14,Drop,Drop,A,656.0,502.0,91628,data/clips/Drop/19_set3_rally23_ball14_Drop.mp4,data/poses/19_set3_rally23_ball14_Drop.pkl
19_set3_rally23_ball15_Drop,19,3,23,15,Drop,Drop,B,658.0,404.0,91649,data/clips/Drop/19_set3_rally23_ball15_Drop.mp4,data/poses/19_set3_rally23_ball15_Drop.pkl
19_set3_rally25_ball02_Drop,19,3,25,2,Drop,Drop,B,645.0,398.0,93467,data/clips/Drop/19_set3_rally25_ball02_Drop.mp4,data/poses/19_set3_rally25_ball02_Drop.pkl
19_set3_rally25_ball03_Lift,19,3,25,3,Lift,Lift,A,713.0,503.0,93487,data/clips/Lift/19_set3_rally25_ball03_Lift.mp4,data/poses/19_set3_rally25_ball03_Lift.pkl
19_set3_rally25_ball04_Smash,19,3,25,4,Smash,Smash,B,750.0,326.0,93527,data/clips/Smash/19_set3_rally25_ball04_Smash.mp4,data/poses/19_set3_rally25_ball04_Smash.pkl
19_set3_rally25_ball06_Drop,19,3,25,6,Drop,Drop,B,553.0,394.0,93562,data/clips/Drop/19_set3_rally25_ball06_Drop.mp4,data/poses/19_set3_rally25_ball06_Drop.pkl
19_set3_rally25_ball07_Lift,19,3,25,7,Lift,Lift,A,435.0,498.0,93583,data/clips/Lift/19_set3_rally25_ball07_Lift.mp4,data/poses/19_set3_rally25_ball07_Lift.pkl
19_set3_rally25_ball08_Smash,19,3,25,8,Smash,Smash,B,477.0,330.0,93614,data/clips/Smash/19_set3_rally25_ball08_Smash.mp4,data/poses/19_set3_rally25_ball08_Smash.pkl
19_set3_rally25_ball11_Drive,19,3,25,11,Drive,Drive,A,694.0,564.0,93661,data/clips/Drive/19_set3_rally25_ball11_Drive.mp4,data/poses/19_set3_rally25_ball11_Drive.pkl
19_set3_rally25_ball13_Drop,19,3,25,13,Drop,Drop,A,572.0,472.0,93695,data/clips/Drop/19_set3_rally25_ball13_Drop.mp4,data/poses/19_set3_rally25_ball13_Drop.pkl
19_set3_rally25_ball14_Lift,19,3,25,14,Lift,Lift,B,682.0,399.0,93717,data/clips/Lift/19_set3_rally25_ball14_Lift.mp4,data/poses/19_set3_rally25_ball14_Lift.pkl
19_set3_rally25_ball15_Smash,19,3,25,15,Smash,Smash,A,748.0,625.0,93747,data/clips/Smash/19_set3_rally25_ball15_Smash.mp4,data/poses/19_set3_rally25_ball15_Smash.pkl
19_set3_rally25_ball17_Lift,19,3,25,17,Lift,Lift,A,688.0,538.0,93783,data/clips/Lift/19_set3_rally25_ball17_Lift.mp4,data/poses/19_set3_rally25_ball17_Lift.pkl
19_set3_rally25_ball18_Smash,19,3,25,18,Smash,Smash,B,739.0,349.0,93815,data/clips/Smash/19_set3_rally25_ball18_Smash.mp4,data/poses/19_set3_rally25_ball18_Smash.pkl
19_set3_rally25_ball21_Lift,19,3,25,21,Lift,Lift,A,837.0,516.0,93874,data/clips/Lift/19_set3_rally25_ball21_Lift.mp4,data/poses/19_set3_rally25_ball21_Lift.pkl
19_set3_rally25_ball23_Drop,19,3,25,23,Drop,Drop,A,772.0,534.0,93939,data/clips/Drop/19_set3_rally25_ball23_Drop.mp4,data/poses/19_set3_rally25_ball23_Drop.pkl
19_set3_rally25_ball24_Lift,19,3,25,24,Lift,Lift,B,795.0,391.0,93960,data/clips/Lift/19_set3_rally25_ball24_Lift.mp4,data/poses/19_set3_rally25_ball24_Lift.pkl
19_set3_rally25_ball25_Smash,19,3,25,25,Smash,Steep_Smash,A,858.0,655.0,93989,data/clips/Smash/19_set3_rally25_ball25_Smash.mp4,data/poses/19_set3_rally25_ball25_Smash.pkl
19_set3_rally25_ball27_Lift,19,3,25,27,Lift,Lift,A,496.0,501.0,94033,data/clips/Lift/19_set3_rally25_ball27_Lift.mp4,data/poses/19_set3_rally25_ball27_Lift.pkl
19_set3_rally25_ball28_Smash,19,3,25,28,Smash,Smash,B,732.0,341.0,94070,data/clips/Smash/19_set3_rally25_ball28_Smash.mp4,data/poses/19_set3_rally25_ball28_Smash.pkl
19_set3_rally26_ball03_Smash,19,3,26,3,Smash,Smash,A,550.0,604.0,95561,data/clips/Smash/19_set3_rally26_ball03_Smash.mp4,data/poses/19_set3_rally26_ball03_Smash.pkl
19_set3_rally26_ball05_Drop,19,3,26,5,Drop,Drop,A,762.0,534.0,95598,data/clips/Drop/19_set3_rally26_ball05_Drop.mp4,data/poses/19_set3_rally26_ball05_Drop.pkl
19_set3_rally26_ball06_Drop,19,3,26,6,Drop,Drop,B,782.0,397.0,95622,data/clips/Drop/19_set3_rally26_ball06_Drop.mp4,data/poses/19_set3_rally26_ball06_Drop.pkl
19_set3_rally26_ball07_Lift,19,3,26,7,Lift,Lift,A,862.0,499.0,95644,data/clips/Lift/19_set3_rally26_ball07_Lift.mp4,data/poses/19_set3_rally26_ball07_Lift.pkl
19_set3_rally26_ball08_Smash,19,3,26,8,Smash,Smash,B,692.0,345.0,95687,data/clips/Smash/19_set3_rally26_ball08_Smash.mp4,data/poses/19_set3_rally26_ball08_Smash.pkl
19_set3_rally26_ball10_Drop,19,3,26,10,Drop,Drop,B,516.0,391.0,95723,data/clips/Drop/19_set3_rally26_ball10_Drop.mp4,data/poses/19_set3_rally26_ball10_Drop.pkl
19_set3_rally26_ball11_Lift,19,3,26,11,Lift,Lift,A,427.0,504.0,95746,data/clips/Lift/19_set3_rally26_ball11_Lift.mp4,data/poses/19_set3_rally26_ball11_Lift.pkl
19_set3_rally28_ball02_Drop,19,3,28,2,Drop,Drop,B,688.0,398.0,97555,data/clips/Drop/19_set3_rally28_ball02_Drop.mp4,data/poses/19_set3_rally28_ball02_Drop.pkl
19_set3_rally28_ball03_Drop,19,3,28,3,Drop,Drop,A,811.0,523.0,97579,data/clips/Drop/19_set3_rally28_ball03_Drop.mp4,data/poses/19_set3_rally28_ball03_Drop.pkl
19_set3_rally28_ball04_Drop,19,3,28,4,Drop,Drop,B,855.0,416.0,97603,data/clips/Drop/19_set3_rally28_ball04_Drop.mp4,data/poses/19_set3_rally28_ball04_Drop.pkl
19_set3_rally28_ball05_Lift,19,3,28,5,Lift,Lift,A,859.0,479.0,97626,data/clips/Lift/19_set3_rally28_ball05_Lift.mp4,data/poses/19_set3_rally28_ball05_Lift.pkl
19_set3_rally28_ball06_Smash,19,3,28,6,Smash,Smash,B,556.0,329.0,97666,data/clips/Smash/19_set3_rally28_ball06_Smash.mp4,data/poses/19_set3_rally28_ball06_Smash.pkl
19_set3_rally30_ball02_Lift,19,3,30,2,Lift,Lift,A,511.0,511.0,99052,data/clips/Lift/19_set3_rally30_ball02_Lift.mp4,data/poses/19_set3_rally30_ball02_Lift.pkl
19_set3_rally30_ball03_Smash,19,3,30,3,Smash,Smash,B,581.0,330.0,99079,data/clips/Smash/19_set3_rally30_ball03_Smash.mp4,data/poses/19_set3_rally30_ball03_Smash.pkl
19_set3_rally30_ball06_Drive,19,3,30,6,Drive,Drive,A,695.0,577.0,99125,data/clips/Drive/19_set3_rally30_ball06_Drive.mp4,data/poses/19_set3_rally30_ball06_Drive.pkl
19_set3_rally31_ball02_Drop,19,3,31,2,Drop,Drop,A,677.0,506.0,100375,data/clips/Drop/19_set3_rally31_ball02_Drop.mp4,data/poses/19_set3_rally31_ball02_Drop.pkl
19_set3_rally31_ball03_Drop,19,3,31,3,Drop,Drop,B,609.0,406.0,100395,data/clips/Drop/19_set3_rally31_ball03_Drop.mp4,data/poses/19_set3_rally31_ball03_Drop.pkl
19_set3_rally31_ball04_Lift,19,3,31,4,Lift,Lift,A,668.0,464.0,100417,data/clips/Lift/19_set3_rally31_ball04_Lift.mp4,data/poses/19_set3_rally31_ball04_Lift.pkl
19_set3_rally31_ball05_Smash,19,3,31,5,Smash,Smash,B,516.0,343.0,100470,data/clips/Smash/19_set3_rally31_ball05_Smash.mp4,data/poses/19_set3_rally31_ball05_Smash.pkl
19_set3_rally31_ball07_Drop,19,3,31,7,Drop,Drop,B,530.0,390.0,100505,data/clips/Drop/19_set3_rally31_ball07_Drop.mp4,data/poses/19_set3_rally31_ball07_Drop.pkl
19_set3_rally31_ball08_Lift,19,3,31,8,Lift,Lift,A,415.0,495.0,100528,data/clips/Lift/19_set3_rally31_ball08_Lift.mp4,data/poses/19_set3_rally31_ball08_Lift.pkl
19_set3_rally31_ball09_Smash,19,3,31,9,Smash,Smash,B,515.0,339.0,100556,data/clips/Smash/19_set3_rally31_ball09_Smash.mp4,data/poses/19_set3_rally31_ball09_Smash.pkl
19_set3_rally31_ball11_Drop,19,3,31,11,Drop,Drop,B,796.0,375.0,100594,data/clips/Drop/19_set3_rally31_ball11_Drop.mp4,data/poses/19_set3_rally31_ball11_Drop.pkl
19_set3_rally31_ball12_Lift,19,3,31,12,Lift,Lift,A,815.0,507.0,100618,data/clips/Lift/19_set3_rally31_ball12_Lift.mp4,data/poses/19_set3_rally31_ball12_Lift.pkl
19_set3_rally32_ball02_Drop,19,3,32,2,Drop,Drop,B,672.0,396.0,101245,data/clips/Drop/19_set3_rally32_ball02_Drop.mp4,data/poses/19_set3_rally32_ball02_Drop.pkl
19_set3_rally32_ball03_Drop,19,3,32,3,Drop,Drop,A,496.0,518.0,101263,data/clips/Drop/19_set3_rally32_ball03_Drop.mp4,data/poses/19_set3_rally32_ball03_Drop.pkl
19_set3_rally32_ball04_Drop,19,3,32,4,Drop,Drop,B,450.0,403.0,101285,data/clips/Drop/19_set3_rally32_ball04_Drop.mp4,data/poses/19_set3_rally32_ball04_Drop.pkl
19_set3_rally32_ball05_Lift,19,3,32,5,Lift,Lift,A,463.0,496.0,101306,data/clips/Lift/19_set3_rally32_ball05_Lift.mp4,data/poses/19_set3_rally32_ball05_Lift.pkl
19_set3_rally33_ball02_Drop,19,3,33,2,Drop,Drop,A,523.0,495.0,101909,data/clips/Drop/19_set3_rally33_ball02_Drop.mp4,data/poses/19_set3_rally33_ball02_Drop.pkl
