rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,stroke_type_english,clip_name
15,5.0,00:39:38,59451.0,6,9,B,2,挑球,,,2.0,7.0,763.0,489.0,1.0,9.0,534.0,321.0,,,,,8.0,747.0,533.0,8.0,681.0,361.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally15_ball5_Lift.mp4
16,4.0,00:40:01,60033.0,6,10,A,2,挑球,,,2.0,8.0,763.0,388.0,1.0,3.0,824.0,635.0,,,,,8.0,761.0,398.0,8.0,701.0,571.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally16_ball4_Lift.mp4
16,11.0,00:40:09,60235.0,6,10,B,3,殺球,1.0,,1.0,6.0,435.0,624.0,2.0,5.0,445.0,350.0,對手落地致勝,落地致勝,B,,4.0,411.0,650.0,8.0,592.0,353.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally16_ball11_Smash.mp4
17,3.0,00:40:27,60683.0,6,11,B,2,挑球,,,2.0,7.0,673.0,493.0,1.0,9.0,748.0,321.0,,,,,8.0,663.0,533.0,8.0,630.0,368.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally17_ball3_Lift.mp4
17,7.0,00:40:30,60773.0,6,11,B,2,挑球,,,2.0,1.0,789.0,474.0,1.0,5.0,516.0,335.0,,,,,8.0,767.0,521.0,8.0,712.0,372.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally17_ball7_Lift.mp4
18,3.0,00:41:51,62790.0,7,11,B,2,挑球,,,2.0,7.0,779.0,473.0,1.0,8.0,540.0,347.0,,,,,8.0,736.0,523.0,8.0,693.0,372.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally18_ball3_Lift.mp4
18,6.0,00:41:54,62851.0,7,11,A,2,挑球,,,2.0,8.0,735.0,382.0,1.0,5.0,804.0,623.0,,,,,8.0,699.0,389.0,8.0,662.0,565.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally18_ball6_Lift.mp4
18,13.0,00:42:01,63027.0,7,11,B,3,挑球,,,1.0,7.0,734.0,501.0,2.0,13.0,489.0,303.0,出界,對手出界,A,,8.0,745.0,530.0,8.0,666.0,362.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally18_ball13_Lift.mp4
19,4.0,00:42:33,63830.0,8,11,B,2,殺球,,,1.0,8.0,793.0,621.0,2.0,8.0,666.0,367.0,,,,,9.0,791.0,637.0,8.0,679.0,354.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally19_ball4_Smash.mp4
19,12.0,00:42:40,64002.0,8,11,B,2,挑球,,,2.0,7.0,754.0,511.0,1.0,9.0,749.0,326.0,,,,,8.0,757.0,536.0,8.0,692.0,365.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally19_ball12_Lift.mp4
19,19.0,00:42:48,64207.0,8,11,A,2,殺球,,,1.0,6.0,767.0,341.0,2.0,8.0,665.0,585.0,,,,,8.0,725.0,335.0,8.0,633.0,580.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally19_ball19_Smash.mp4
23,9.0,00:44:36,66917.0,10,13,B,3,殺球,,,1.0,8.0,726.0,598.0,2.0,6.0,773.0,348.0,對手落地致勝,落地致勝,B,,9.0,690.0,632.0,8.0,623.0,351.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally23_ball9_Smash.mp4
24,14.0,00:45:16,67909.0,11,13,A,2,挑球,,,2.0,7.0,758.0,411.0,1.0,5.0,810.0,628.0,,,,,7.0,722.0,416.0,8.0,709.0,554.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally24_ball14_Lift.mp4
24,27.0,00:45:30,68261.0,11,13,B,2,挑球,,,2.0,1.0,784.0,492.0,1.0,5.0,522.0,338.0,,,,,8.0,763.0,531.0,8.0,684.0,368.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally24_ball27_Lift.mp4
24,28.0,00:45:31,68295.0,11,13,A,2,殺球,1.0,,1.0,5.0,522.0,338.0,2.0,6.0,494.0,569.0,,,,,9.0,549.0,323.0,8.0,635.0,588.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally24_ball28_Smash.mp4
24,37.0,00:45:41,68536.0,11,13,B,2,挑球,,,2.0,7.0,779.0,498.0,1.0,6.0,762.0,330.0,,,,,8.0,767.0,522.0,8.0,696.0,372.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally24_ball37_Lift.mp4
25,17.0,00:47:02,70573.0,11,14,A,2,挑球,,,2.0,2.0,780.0,410.0,1.0,5.0,813.0,625.0,,,,,7.0,761.0,409.0,8.0,718.0,546.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally25_ball17_Lift.mp4
27,4.0,00:48:05,72144.0,12,15,A,2,殺球,,,1.0,8.0,721.0,342.0,2.0,8.0,495.0,577.0,,,,,8.0,689.0,349.0,8.0,699.0,595.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally27_ball4_Smash.mp4
28,3.0,00:48:37,72930.0,13,15,A,2,殺球,,,1.0,4.0,765.0,328.0,2.0,5.0,811.0,562.0,,,,,9.0,727.0,328.0,8.0,665.0,568.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally28_ball3_Smash.mp4
28,6.0,00:48:39,72988.0,13,15,B,2,挑球,,,2.0,5.0,798.0,523.0,1.0,4.0,773.0,321.0,,,,,8.0,762.0,525.0,8.0,698.0,373.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally28_ball6_Lift.mp4
28,12.0,00:48:44,73114.0,13,15,B,2,挑球,,,2.0,8.0,720.0,540.0,1.0,6.0,759.0,330.0,,,,,8.0,684.0,554.0,8.0,658.0,359.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally28_ball12_Lift.mp4
28,27.0,00:49:00,73502.0,13,15,A,2,挑球,,,2.0,7.0,760.0,414.0,1.0,3.0,811.0,637.0,,,,,2.0,773.0,412.0,8.0,714.0,541.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally28_ball27_Lift.mp4
28,32.0,00:49:05,73632.0,13,15,B,2,挑球,,,2.0,1.0,794.0,495.0,1.0,13.0,743.0,306.0,,,,,8.0,771.0,521.0,8.0,688.0,367.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally28_ball32_Lift.mp4
29,4.0,00:49:43,74599.0,13,16,B,3,殺球,,,1.0,5.0,856.0,626.0,2.0,8.0,751.0,334.0,對手落地致勝,落地致勝,B,,3.0,838.0,642.0,8.0,678.0,353.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally29_ball4_Smash.mp4
30,2.0,00:50:03,75080.0,13,17,A,2,殺球,1.0,,1.0,8.0,528.0,329.0,2.0,8.0,505.0,575.0,,,,,9.0,555.0,322.0,8.0,640.0,603.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally30_ball2_Smash.mp4
30,7.0,00:50:07,75185.0,13,17,B,2,挑球,,,2.0,7.0,756.0,507.0,1.0,8.0,730.0,339.0,,,,,8.0,731.0,543.0,8.0,679.0,365.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally30_ball7_Lift.mp4
30,10.0,00:50:10,75264.0,13,17,A,2,挑球,,,2.0,7.0,754.0,408.0,1.0,8.0,792.0,624.0,,,,,7.0,725.0,416.0,8.0,623.0,553.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally30_ball10_Lift.mp4
30,11.0,00:50:11,75292.0,13,17,B,2,殺球,,,1.0,8.0,792.0,624.0,2.0,8.0,674.0,366.0,,,,,9.0,720.0,638.0,8.0,681.0,369.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally30_ball11_Smash.mp4
30,14.0,00:50:14,75353.0,13,17,A,2,挑球,,,2.0,7.0,746.0,412.0,1.0,4.0,482.0,646.0,,,,,7.0,739.0,426.0,8.0,753.0,539.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally30_ball14_Lift.mp4
30,21.0,00:50:22,75568.0,13,17,B,2,殺球,,,1.0,4.0,840.0,631.0,2.0,5.0,473.0,373.0,,,,,4.0,834.0,643.0,8.0,718.0,351.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally30_ball21_Smash.mp4
31,4.0,00:51:19,76989.0,14,17,A,2,殺球,1.0,,1.0,8.0,530.0,334.0,2.0,8.0,512.0,566.0,,,,,8.0,563.0,337.0,8.0,670.0,608.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally31_ball4_Smash.mp4
32,4.0,00:51:54,77859.0,14,18,B,2,殺球,,,1.0,5.0,822.0,614.0,2.0,8.0,752.0,359.0,,,,,9.0,769.0,634.0,8.0,673.0,354.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally32_ball4_Smash.mp4
33,6.0,00:52:14,78358.0,15,18,A,2,殺球,,,1.0,8.0,745.0,330.0,2.0,8.0,514.0,566.0,,,,,8.0,726.0,330.0,8.0,674.0,589.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally33_ball6_Smash.mp4
33,10.0,00:52:18,78471.0,15,18,A,2,殺球,,,1.0,9.0,734.0,320.0,2.0,8.0,503.0,561.0,,,,,9.0,735.0,328.0,8.0,661.0,585.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally33_ball10_Smash.mp4
33,16.0,00:52:24,78614.0,15,18,A,2,挑球,,,2.0,2.0,783.0,419.0,1.0,5.0,828.0,625.0,,,,,7.0,747.0,425.0,8.0,730.0,546.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally33_ball16_Lift.mp4
33,18.0,00:52:27,78689.0,15,18,A,2,殺球,,,1.0,4.0,757.0,320.0,2.0,6.0,484.0,563.0,,,,,4.0,763.0,326.0,8.0,680.0,586.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally33_ball18_Smash.mp4
34,9.0,00:53:20,80024.0,16,18,A,2,挑球,,,2.0,2.0,793.0,424.0,1.0,3.0,827.0,632.0,,,,,7.0,762.0,406.0,8.0,699.0,551.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally34_ball9_Lift.mp4
34,23.0,00:53:35,80382.0,16,18,A,2,殺球,,,1.0,9.0,740.0,318.0,2.0,8.0,785.0,578.0,,,,,9.0,660.0,328.0,8.0,572.0,558.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally34_ball23_Smash.mp4
35,4.0,00:54:58,82474.0,17,18,B,2,挑球,,,2.0,8.0,766.0,523.0,1.0,6.0,764.0,333.0,,,,,7.0,769.0,518.0,8.0,699.0,383.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally35_ball4_Lift.mp4
35,5.0,00:54:59,82490.0,17,18,A,3,殺球,,,2.0,6.0,764.0,333.0,1.0,5.0,840.0,578.0,對手落地致勝,落地致勝,A,,8.0,735.0,344.0,8.0,719.0,548.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally35_ball5_Smash.mp4
36,4.0,00:55:56,83921.0,17,19,B,2,殺球,,,1.0,8.0,790.0,609.0,2.0,8.0,646.0,359.0,,,,,9.0,712.0,638.0,8.0,653.0,357.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally36_ball4_Smash.mp4
36,10.0,00:56:01,84042.0,17,19,B,2,殺球,,,1.0,9.0,785.0,634.0,2.0,8.0,756.0,367.0,,,,,9.0,747.0,646.0,8.0,660.0,356.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally36_ball10_Smash.mp4
36,15.0,00:56:05,84144.0,17,19,A,2,挑球,,,2.0,2.0,784.0,425.0,1.0,8.0,795.0,614.0,,,,,7.0,762.0,432.0,7.0,724.0,513.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally36_ball15_Lift.mp4
36,16.0,00:56:07,84190.0,17,19,B,2,殺球,,,1.0,8.0,795.0,614.0,2.0,8.0,536.0,372.0,,,,,9.0,768.0,637.0,8.0,672.0,349.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally36_ball16_Smash.mp4
36,25.0,00:56:15,84397.0,17,19,A,2,挑球,,,2.0,8.0,722.0,397.0,1.0,3.0,811.0,639.0,,,,,7.0,727.0,412.0,8.0,692.0,552.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally36_ball25_Lift.mp4
36,30.0,00:56:21,84541.0,17,19,B,2,挑球,,,2.0,7.0,761.0,490.0,1.0,9.0,729.0,319.0,,,,,7.0,731.0,507.0,8.0,676.0,390.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally36_ball30_Lift.mp4
36,33.0,00:56:25,84625.0,17,19,A,2,挑球,,,2.0,7.0,758.0,411.0,1.0,5.0,821.0,607.0,,,,,7.0,744.0,410.0,8.0,718.0,556.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally36_ball33_Lift.mp4
36,34.0,00:56:26,84660.0,17,19,B,3,殺球,,,1.0,5.0,821.0,607.0,2.0,4.0,820.0,325.0,對手落地致勝,落地致勝,B,,9.0,779.0,644.0,8.0,679.0,358.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally36_ball34_Smash.mp4
37,14.0,00:57:24,86115.0,17,20,A,2,殺球,,,1.0,6.0,761.0,336.0,2.0,8.0,714.0,537.0,,,,,9.0,755.0,328.0,8.0,689.0,580.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally37_ball14_Smash.mp4
38,6.0,00:58:13,87328.0,17,21,A,2,挑球,,,2.0,7.0,751.0,410.0,1.0,8.0,779.0,623.0,,,,,8.0,752.0,395.0,8.0,699.0,546.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Lift,26_set2_rally38_ball6_Lift.mp4
38,7.0,00:58:14,87356.0,17,21,B,2,殺球,,,1.0,8.0,779.0,623.0,2.0,8.0,568.0,360.0,,,,,9.0,747.0,648.0,8.0,672.0,344.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally38_ball7_Smash.mp4
38,10.0,00:58:16,87424.0,17,21,A,2,殺球,,,1.0,8.0,727.0,338.0,2.0,8.0,733.0,551.0,,,,,8.0,698.0,338.0,8.0,662.0,586.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,2,Smash,26_set2_rally38_ball10_Smash.mp4
2,14.0,01:01:18,91960.0,2,0,B,3,殺球,,,2.0,3.0,498.0,326.0,1.0,11.0,906.0,565.0,出界,對手出界,A,,3.0,506.0,325.0,8.0,605.0,598.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally2_ball14_Smash.mp4
3,13.0,01:02:00,93011.0,3,0,A,2,挑球,,,2.0,2.0,500.0,480.0,1.0,3.0,523.0,327.0,,,,,2.0,500.0,518.0,8.0,570.0,372.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally3_ball13_Lift.mp4
3,14.0,01:02:01,93046.0,3,0,B,2,殺球,,,1.0,3.0,523.0,327.0,2.0,8.0,550.0,571.0,,,,,9.0,542.0,310.0,8.0,607.0,578.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally3_ball14_Smash.mp4
4,3.0,01:02:25,93648.0,4,0,A,2,殺球,,,1.0,8.0,494.0,617.0,2.0,8.0,524.0,363.0,,,,,9.0,550.0,632.0,8.0,610.0,358.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally4_ball3_Smash.mp4
4,7.0,01:02:28,93716.0,4,0,A,2,挑球,,,2.0,7.0,510.0,499.0,1.0,8.0,740.0,333.0,,,,,8.0,505.0,524.0,8.0,553.0,389.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally4_ball7_Lift.mp4
4,8.0,01:02:29,93748.0,4,0,B,2,殺球,1.0,,1.0,8.0,740.0,333.0,2.0,8.0,544.0,545.0,,,,,9.0,723.0,319.0,8.0,659.0,570.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally4_ball8_Smash.mp4
4,13.0,01:02:34,93874.0,4,0,A,2,殺球,1.0,,1.0,9.0,804.0,637.0,2.0,8.0,731.0,359.0,,,,,9.0,801.0,645.0,8.0,659.0,340.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally4_ball13_Smash.mp4
5,5.0,01:03:17,94945.0,5,0,A,2,挑球,,,2.0,2.0,494.0,491.0,1.0,8.0,735.0,329.0,,,,,6.0,490.0,533.0,8.0,584.0,364.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally5_ball5_Lift.mp4
5,9.0,01:03:21,95045.0,5,0,A,2,殺球,1.0,,1.0,3.0,826.0,636.0,2.0,8.0,747.0,362.0,,,,,9.0,803.0,645.0,8.0,662.0,358.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally5_ball9_Smash.mp4
6,3.0,01:03:53,95845.0,5,1,A,2,殺球,1.0,,1.0,9.0,784.0,630.0,2.0,8.0,729.0,370.0,,,,,9.0,774.0,634.0,8.0,674.0,363.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally6_ball3_Smash.mp4
6,11.0,01:04:00,96023.0,5,1,A,2,挑球,,,2.0,7.0,524.0,480.0,1.0,8.0,545.0,329.0,,,,,2.0,500.0,495.0,8.0,589.0,384.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally6_ball11_Lift.mp4
6,12.0,01:04:02,96059.0,5,1,B,2,殺球,,,1.0,8.0,545.0,329.0,2.0,8.0,626.0,567.0,,,,,9.0,561.0,326.0,8.0,625.0,583.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally6_ball12_Smash.mp4
6,22.0,01:04:11,96293.0,5,1,B,2,殺球,1.0,,1.0,8.0,624.0,338.0,2.0,8.0,532.0,568.0,,,,,9.0,619.0,326.0,8.0,631.0,596.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally6_ball22_Smash.mp4
7,6.0,01:04:52,97318.0,5,2,A,2,挑球,,,2.0,7.0,533.0,504.0,1.0,9.0,742.0,326.0,,,,,8.0,527.0,540.0,8.0,572.0,365.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally7_ball6_Lift.mp4
7,13.0,01:05:00,97511.0,5,2,B,2,殺球,,,1.0,3.0,506.0,329.0,2.0,5.0,805.0,573.0,,,,,8.0,542.0,330.0,8.0,622.0,599.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally7_ball13_Smash.mp4
8,2.0,01:05:23,98093.0,5,3,A,2,殺球,1.0,,1.0,5.0,827.0,627.0,2.0,8.0,741.0,373.0,,,,,9.0,789.0,634.0,8.0,657.0,362.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally8_ball2_Smash.mp4
8,6.0,01:05:27,98184.0,5,3,A,2,挑球,,,2.0,7.0,561.0,481.0,1.0,6.0,789.0,334.0,,,,,8.0,530.0,529.0,8.0,600.0,352.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally8_ball6_Lift.mp4
9,4.0,01:06:39,99981.0,6,3,A,2,挑球,,,2.0,7.0,509.0,482.0,1.0,5.0,522.0,337.0,,,,,2.0,498.0,507.0,8.0,591.0,376.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally9_ball4_Lift.mp4
9,8.0,01:06:43,100077.0,6,3,A,2,殺球,,,1.0,9.0,487.0,641.0,2.0,8.0,528.0,365.0,,,,,9.0,558.0,640.0,8.0,614.0,355.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally9_ball8_Smash.mp4
9,12.0,01:06:46,100160.0,6,3,A,2,挑球,,,2.0,2.0,491.0,463.0,1.0,5.0,512.0,331.0,,,,,2.0,493.0,499.0,8.0,552.0,391.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally9_ball12_Lift.mp4
9,13.0,01:06:47,100199.0,6,3,B,2,殺球,,,1.0,5.0,512.0,331.0,2.0,8.0,503.0,574.0,,,,,8.0,532.0,336.0,8.0,600.0,590.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally9_ball13_Smash.mp4
10,5.0,01:07:46,101650.0,7,3,A,2,挑球,,,2.0,7.0,518.0,500.0,1.0,8.0,731.0,348.0,,,,,7.0,510.0,516.0,8.0,581.0,367.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally10_ball5_Lift.mp4
10,6.0,01:07:47,101677.0,7,3,B,2,殺球,1.0,,1.0,8.0,731.0,348.0,2.0,6.0,489.0,570.0,,,,,9.0,697.0,324.0,8.0,638.0,573.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally10_ball6_Smash.mp4
10,9.0,01:07:49,101740.0,7,3,A,2,挑球,,,2.0,2.0,502.0,492.0,1.0,5.0,514.0,337.0,,,,,6.0,489.0,532.0,8.0,589.0,377.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally10_ball9_Lift.mp4
10,19.0,01:08:00,102001.0,7,3,A,2,殺球,,,1.0,9.0,500.0,641.0,2.0,6.0,784.0,367.0,,,,,9.0,552.0,635.0,8.0,601.0,345.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally10_ball19_Smash.mp4
11,7.0,01:08:48,103216.0,7,4,A,2,殺球,,,1.0,9.0,497.0,643.0,2.0,8.0,750.0,367.0,,,,,8.0,567.0,628.0,8.0,595.0,341.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally11_ball7_Smash.mp4
11,13.0,01:08:53,103335.0,7,4,A,2,挑球,,,2.0,7.0,510.0,505.0,1.0,8.0,525.0,341.0,,,,,8.0,526.0,528.0,8.0,600.0,376.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally11_ball13_Lift.mp4
13,3.0,01:09:42,104566.0,8,5,B,2,殺球,1.0,,1.0,8.0,710.0,342.0,2.0,8.0,517.0,578.0,,,,,8.0,679.0,330.0,8.0,633.0,610.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally13_ball3_Smash.mp4
14,3.0,01:10:14,105371.0,9,5,A,2,殺球,,,1.0,6.0,485.0,620.0,2.0,8.0,528.0,379.0,,,,,9.0,543.0,635.0,8.0,618.0,361.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally14_ball3_Smash.mp4
14,8.0,01:10:18,105470.0,9,5,B,2,挑球,,,2.0,1.0,504.0,424.0,1.0,8.0,755.0,618.0,,,,,7.0,537.0,408.0,7.0,538.0,514.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Lift,26_set3_rally14_ball8_Lift.mp4
14,13.0,01:10:23,105583.0,9,5,A,2,殺球,,,1.0,8.0,508.0,624.0,2.0,8.0,598.0,381.0,,,,,8.0,563.0,623.0,8.0,613.0,365.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally14_ball13_Smash.mp4
15,2.0,01:11:01,106548.0,9,6,B,3,殺球,1.0,,2.0,8.0,729.0,340.0,1.0,6.0,447.0,617.0,對手落地致勝,落地致勝,B,,8.0,754.0,331.0,8.0,673.0,578.0,0,26,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,3,Smash,26_set3_rally15_ball2_Smash.mp4
